ID,Section,Total,Year,Repeat
12c63156d8eca219c9ba32671ce3666a39c8d69e949eb84779c93d2d69bc002b,3,71,2,0
d860137a4d72d308008366356400479a517ea5976e34ed5f64a31f1125e64390,1,71,2,0
7672cddd162b60c3193155e9582001c0df28cfd63fc2c8e8078cdb4aec182c3a,1,70,2,0
4893f09d5fb0f5a7084d569c47cffc889199158273b061edfed5dbccf8506a1b,3,70,2,0
785393567633414c1f017697c8662965fbc680ee2c00c891e6c426dfd9fbee6b,1,70,2,0
08d5751ecaba9435b9146c18267bd58e351fc58e3491f779c3617fe9d349e0ce,1,70,2,0
bacc387d52d007d625df679e311b0b4d28cfe2d191fdbdfa430e4a02341cfae5,1,70,2,0
6eebeae0ff878f7f6da20d2c428ffa2704be69a147e3825965c2adcb32c9c4ca,3,70,2,0
8efc16d69e357f1c911633d225faa4f1cbd9a29f3d00f4c2bcf2a8dc32c4389b,1,70,2,0
4c6b4ce3ebaef33bbb4be26a16dcc0104e34c5ee164e14ef7959fe687abe7e79,1,70,2,0
557ea7f1421fb4e390472232f09321f8c5bcef0732ea44650a76effb608d1fa5,1,70,2,0
8a7df64675c1dda9b29cc96abbcf5443cf044a92f5d9d05a506499f4598e97dd,3,69,2,0
ae311c2dcf71227bdc2f3c0bb088aa5c4b82ffe359f64fdfacb977992e25c56b,3,69,2,0
36cfa76d2de20a7b85d22a7cf8a392281c4faa50e46ce5ca0b0c500d2cac02ea,3,69,2,0
8f49d0e008840bc4d9272c0b0f9be5e6609eec6242a0090494c3e586a116bb40,1,69,2,0
80ba04b8bed3278d020bd256e94c6aaf009a1a378afe930b8c84af0d60ec8829,1,69,2,0
80d5b730499c07c284ba3e7a12f2d72e24b01247e9ec58fa7443ab8aab2d3342,2,69,2,0
7f1f9fed969d10f7ae471cefce5957e491d801f7eb3b077126fb76bbdde4de7e,3,68,2,0
9a205777ed457030846b308a15f34c92f9fedc0a8145d0f6edefb71e5a97a98e,2,68,2,0
0a0c970e0882863185de931d6658a48eee2cdd9fe01eff39a85ba44b6dd765b0,3,68,2,0
ea4056e66f4616b1430bcea84319d35f1f8500dd2131ada8742c312df8d2f917,3,68,2,0
1f2e8fbaf023f46a49d8b9b4b0279b0c8006dddd8243cf5781a7e4de4dd8a98a,1,68,2,0
6f50fe761898f70c8ae68d84ba2f5fd7f9452235c8aa7a6c4a6385c8e0000c11,2,68,2,0
82721951695d82c20e61a6ddebb474a613eea25d6bfbfb0ff2b777cad71e721b,1,67,2,0
d6708819dfd2d581b45b699719348f8c35fe2d192f2863d2c2c9dad9160e396e,3,67,2,0
f148e60404918c277c60bc5f3157b697b417fdcc6f6748c3ad3784dcb435ddde,1,67,2,0
4c67c639447a6c8762231a1f7aafd49a2f36b7d074816c62401dbad6d41c224b,1,67,2,0
08964734afe629905d52bb3010329e8c3e6a68932de67804627d9ef9b6479190,3,67,2,0
154eeb8fd007a291130ab1c776cd5ff29ce9c136eb506eb42b4f72ee684ff53f,3,65,2,0
4452f85780373ba531f08e90597b5465fc88c040364c179f18efd299bec13ab5,3,65,2,0
1ce30d6bd2e17b695cfb7d8e5b1466a636de06ed3579edffd7b33c752aba9608,3,65,2,0
5fab7d48e98a7de9283ff8a32add950efc80d6a87449eb927058e2b7f1857602,3,65,2,0
6743b4790cea9f6c0c456e2ba88f7cb19dd15012e0cce70eecb7a4b43391e7c8,2,65,2,0
1a5ecb71c36efbde84ef1e58840a924b67adc8f902df5bb37f91e9511cc8ec5f,2,64,2,0
628553f37b20a98b48b20728e4dca45897d870b6f905de97c7c1640e58403329,3,64,2,0
992a6144efbec2ad2e1e61ef268b5d35b46169ae968056a2d1e596e2c57aeac8,2,64,2,0
8f874152047b5e2c647494f7b3bcd1051ee036178e3a8a1167dac3c0f61030ff,1,64,2,0
dd15c5ee08bf900c6d280e9a384cba98d9eb3f57053f214d808b50cc142d7061,1,64,2,0
853ffcaa9fef89f1ae701a69b20cbd13dacb6f2ddc16464b60016396eb1030a0,1,64,2,0
09b31fa8949b4a1dc984ec919c2496b0b846973f7aa9a209783131791a5c09fe,2,64,2,0
35b5f99fe54ba0b9114ab1a22097302a85edce1a2ff8043b1fcd917291fc53da,2,63,2,0
3707dfa69e2b8ec24c7db4a5b8d470986485719ce46b85ec5168c0a1e4c89d27,3,63,2,0
8311a5fcb34b1d8761805659e10833eb0361e3ac1a5ed98f08437ad231c7032c,3,62,2,0
9f5fc4b8f6f83d629bd80b6ab1ba8286d0f9b38797422af9862b00888b2b96bc,3,62,2,0
d79908e399989643aeba92ba651057315e687eb19fbfc9da78a0dbb7cfc3b340,2,62,2,0
0ef0d5738ae034ce25a7cf3d615f84fef9750dae517efdccb276f8b47e6c7f50,3,62,2,0
28abd74e4900b8917c578d7119ca30eaf02efbcaa2f5eda0d114994a8a6814bb,1,61,2,0
2d16fa958c64b089bb61931446f04fdba2bbf25300aa5c0f6917b2ffc4c9df26,3,61,2,0
93e3e868e5a540a86fa07743071d8e62046238203648b834a81e3ab9f173dd4d,3,61,2,0
c39086aa76a47754322a5cb31c2bfe41f478c0bfdd6fdce422349c6059f63614,1,61,2,0
daec99761d2a0632d3fbd367685c3a736325e62da2b3fca8fb8556197b9e34a2,3,61,2,0
3c19915dbce192b8a3c928a1e63d06bd8f3720fdf2ad5f5536e8166ff54502cc,1,60,2,0
7968b563a09eab29e13b16613eb48eff708482dae6d498bd982839f68dccbc4e,1,60,2,0
97203f8dbe310ddc074466c867654299569a9740609158a9836059cfcdef8e0c,2,60,2,0
900d0bfe9e4f4c6b5014aabcd242062e18506bc4949b6e5ee26e14328454f00f,1,60,2,0
93a7956ac80961d9e3fcdd6d209a8dd83c752f5cc2ff00ca7284220524a91c4f,2,59,2,0
c07552c67493cb4c27149f2ef2afa82eb492de28b686437f857c35ad6bd4263b,2,59,2,0
8459c56d8c92e71df9dc32f1c6aed3d21579a4a9811f03b79e407354f5833ae4,1,59,2,0
ce5b6b5b88e8041c9072d8b87a701dafce120914c8824076641f25603aa5a68d,1,59,2,0
3735b4afb2f0424c59be78e1998bd5ffd52bfcf2c933e1f07c2ee72e6459d8e2,3,59,2,0
8dfb0d3d2bb5a2d94ccc2fd686d71aa2a6d896a956ba0bb2de48981e95a5a5eb,3,58,2,0
45afc1fe97fbe6516a3773f4f3143c65450e3296e5822a1ee12d3b3e25554b81,2,58,2,0
0bfa27eb55ec997fcbadf069673c58f70159d4343f299715353b230fde2334b8,2,58,2,0
6a2fd95e90dc3231915433d0e28bdb0669f9f08c27e48daa0a190763bd16f281,2,58,2,0
370dce2e29bb9a54e991b3ddceb9ca8d59eba683963658314667dd30ac556fd4,3,58,2,0
28efc0deffe4d37283cc788caf4d7418f4953ed70ee59dd88e334ac5c6b2ffca,2,57,2,0
d23201e7b725185f7667d9e7627210425b06e2b0259ff3bc8dead76ea4bba7eb,3,57,2,0
59a5a00d265f8491865a6e051f3738e8a68ef4cab28eda56748ff79c46172d6c,2,56,2,0
71583880b4f1916e85c51426404cc1bfd9b90cf70229c3de3799d0a42819856a,2,56,2,0
b7dbed64299dc15106abe56268bbc7e30a396148277cdebc86b00e8574cc2651,2,56,2,0
917b5cb410b66296670e637cd17920b0f238e08fbcd51090e2502a8f86d7a739,3,56,2,0
6dfacb6ea966e0cb67a8a2a54afef974e585d91eb2ddfceb64e52b00ea2e7f07,3,56,2,0
c9571d65827342514e7833694faccd219a5e119d6a4879ba2092a6676a430479,2,55,2,0
aee3b7be9fd1619b71d517d3db0d44930721351cef254511cc238e217ba08765,2,55,2,0
2fed2984b3b9fdfa78cbc92e3ad75d58127af761031373871040e7e6d575d6b7,3,55,2,0
b2e11945cb730e8247c67b694a8b3d5880da487ec44343e2b99e17efa8a964b5,1,55,2,0
20453a76786d869e5724fdbf724d81c838e2cc9a46647d0850fe160128ac5d01,3,54,2,0
5d592e69be7f4b038aca75144b2cc7a8f86fd9233b28f9af6819422f52b43116,3,54,2,0
7ffe753fbc3ce97844617ac2646db5ca0eddc027616ad546af27e74c56c28de5,3,53,2,0
0640586ed0aa4b26be829e5f462e994edfd624347b5f104049bed34be39af0c4,2,53,2,0
e074a680202589281ab4bc9b42c5b062afd4277c99c025b8e0d4106a79ded550,1,53,2,0
8e8063046ad2b5ca8eadfb4305f447c27eec767a18358c40c4ec8c329f57e52a,1,53,2,0
20c764b5bd75285493691240eb79da181756315bd85fa851c294b67851f940a9,3,53,2,0
ee87d49be1b39d989c2c88869e874bedde097d78456bd3b889cac7f7d29ae7f5,3,53,2,0
0a9c4c38710178304d2eedf33780a0f0a86c3eabe37f4b624825ce16e5b201e9,1,53,2,0
469d02c4ed8d9e3fdd34b02c924b8e51dc34593ff5798cbbc7bbcd969a318caf,3,53,2,0
23b85eedd790c19b091ba4840f51494f9987d75b7264c15e9e88f7561eba9a63,3,52,2,0
41ff29bf2ee49aa937258eae2a93aee510b5b52e6ea034079d75d5e3c91f1a6d,3,52,2,0
fe203412fec4eb8a27c10cadac58051513ce1d8c54e0d91e6e3e178c709ebacd,3,51,2,0
29b87afba6a7d3a4a75b990b4f23d984c84d6609a3f3efda1cdef22153d3bd65,2,51,2,0
1f059ba998ded7df75cb02cb14c4adcb337a331144edfa57d5b9b82dd16a78cd,1,51,2,0
bd369b77898573f06c457b616f111c8efe08f159ba1348bab167b21304c4acec,3,50,2,0
86252d364aabd4a74c071a61677593269fcc9e54051c92b2ba65d287bbd005dc,2,50,2,0
ee2815890dff29c31a2454ce53a143c7839d932d23311750530c9a1eeed09de0,3,50,2,0
9dc8e3a72ab5007bcd8f0104114d04585793fdf22cad52897017f78a0e84f648,1,50,2,0
bf03390998f6b6c4291eea49718b9ca5c57f07333caca9d983ab2a7599d0ba7e,2,49,2,0
fa033474b815f7086c336fe8bbb97fb83c3ea765112fd751de62e8be5921bb65,1,49,2,0
4b5f9859ab6bf729512252adbb57a89bc950794b520124f4c2ec33ba08554860,1,49,2,0
185c501706132232790717135413f102929462231f857636da68fd7ba4038764,3,49,2,0
240f3867ee4b0df3c0796a6ed3e5bef8d6966f86410aa3ca098e29c66b4061ab,2,49,2,0
f5c75052f8172cd3f7c5b4f2d35c5eb7be198c59314b390575a5b2df7d294da6,3,48,2,0
ae0d140cdb4883ec90b6d39ef666bad9994f661eccb49c71b93a5e137ebcf8e0,2,48,2,0
c7a1eb839900629a0cbf563d510a5e4904b945ce5b46c242206f46837fc2fb60,2,48,2,0
f0a4703f38945a04f4151a1d3cdbf95243dcb759b121b6c847d93d5e732ff4e6,2,47,2,0
fe2c4b3c37d31253263722afcf55a281a1cad9bf0dec6e029a16fbcbbf07b122,2,47,2,0
bca7d981fde98beb2d67e9f033df1b82045002844b84a164c29921cae0329278,2,47,2,0
e5e4558a4a6b73893f27879d86aee1b2735136960b2c1caf0e62a319be78f6cb,2,47,2,0
5129bb5868dbc2efe411d77bdb2d687620dbf5833ca000f4001179eb2abc04df,2,47,2,0
cb6f61f883643f8452745bde493e1de464f9b2bbf7ad66232e2dcf9ac8fc4b4f,2,46,2,0
e563c15a4f3bd0faf2e4f12ab63200051e645a5d0f824573914d66cf375bdc09,2,46,2,0
f46ba2d5bf66e020c498db2593b3018ac6569e582fdee3d8323d9062e8f85c50,2,46,2,0
71c9ce03220b9bb76dbc69464b71c76028cfa3f139cb46648c7626e9189cb31b,2,46,2,0
f6e9d6fcabcd1aa6d9e609e9e9e3ccdab750836d8bcb8c77cf52a5251cce914b,1,46,2,0
2eec7737944c1c97b52459fa89cfe74e8958cfc8e60b72fce62adc1882858d51,2,45,2,0
04663d6003a313bb340b4afdf2665eb1c6704b3cfa93c98877856b62d63ef320,3,45,2,0
8cd8c39224f02ed7aba6fcc7059390330150e20d33d41368f985d9b48a919902,1,43,2,0
b5cbf6ab622e1b5be1a4a2fd1963678c10a9fcc3054c9189dc947f19557efe30,3,43,2,0
a9b23c0453ea6cbe2cc5a9a2a43526f41cbd6a201e7392e721aef3a8b4532463,3,43,2,0
e690f933c4faade7be786b73618c42e5ce48c61274fc3ad1769144a617593aee,2,43,2,0
f1bea00a89ee1a4a6fc8a8a4d091cc0d47e8e066e7dfbbbbbb1c1e4670c38611,3,43,2,0
3069416461affd9081347c3357f3a54a4a0fec05c09b4c588218825884e084c2,3,42,2,0
535e27088b2cac00d8208eb61f4a6d6135b9ea1852aebf97375a2152aff60669,2,42,2,0
cf4c2020d24160f7234cfa1551e34269b76922adc407970b2808cd76bd090e5c,2,41,2,1
f788f166264a13e18706ae3fa357c9b03977096f3146720c9fa042342bee1dab,2,41,2,0
2a74145a9afb62d52153de7a88adcd8d1d620519d97521d0813ade08bdc6ed3b,2,41,2,0
455564846006372c1f743c7ba2122aa4b96c1fea8e071889dde2ee3eb2276d33,2,41,2,0
ab608ded398d13c1d372ec2beeb094efa6498adcfe98feee1c395abdb10311fc,2,41,2,0
52c7904626784d4deb3a94b4f559a858a8d66a2dbd6d28fe3b0e74def042c399,2,40,2,1
8ba37f5f91500e956e653416c568614a0bfe5ba64c292fa27ac8b924653ab417,3,40,2,0
d87fd127522126faa4c1cbae2386691678f0140e2e9aab12708e552276a08d76,3,40,2,0
56c83b36f511f291ae8a96d40ebe2c0e5c446ded03955fc33bed53c5c91bed87,2,40,2,0
312011983e691b53c125a56e3778eadad089f508fa9e669f952b74d1c0a70aa7,3,39,2,0
085b9d34ffeb13a18c2d7d1299e425d635e06d053e432d5d720769237e940b8b,3,39,2,0
b301b7cd2e2a698479eae458e80fe9779a8afc9dc902dfb0f33593c027d3a3fa,2,39,2,0
81a1c1ade0635cae1889e05d8336ef406e685c1de8da98119b0432aecde83cd3,3,38,2,0
aef6db116b78ad61b0c9029377b51d619de1e9b7e8f003834a9d4d6eeec9ef1b,2,38,2,0
c177cd9cc6b14855601e713d2719c6a1682cb707e2722e012f13325d7fb58991,2,38,2,0
e72b8b765df5a474185ae2995bfef09d52eab5c4dde95e6893ca0a362b76e503,2,37,2,0
51fdfef6dbd17856258e1f90b79f8570efbe1e8befb07ec5a4e1bd6755cc9d5a,2,37,2,0
4a9d5fbc1b46635dd09018ef759da88e481207a9d31ab51fed7d8b613764f52f,1,37,2,0
dcb0ed362aceb88b363f61d390f3732bc4221e7df37e86b8ecabc620c010d5de,3,35,2,0
cab4995ec6f24a123cc07207e1cdcd13c31b4f4295ef0c3aec9b09ca3612b517,2,35,2,0
471e6f5d2a0ce9f07c8ff228e6ba1505e4caa9261b3dca8f0816070bee4c74aa,2,34,2,0
161debe3cd79a917c63fbfb4f2048522a34efa503c7c3c9d778c799f6cb9ab24,3,34,2,0
99d8d1df6c099d40aa575d3b7b18f81f46c0c4c13aac2f02b36aa33daa090171,3,33,2,0
8d28b7cfbf5ae1858fc2de123e430a205934c92c3ca2265c597c712ade95533c,2,32,2,0
495c13f0b7ae57f365543a459a874e2bae6fe9987564e63a5f15bc259bf10446,2,32,2,0
0acc1d10b1063ad62dfd233a9cafb919374c16270140951079f485c0b47d3d31,3,32,2,0
6c0fdae2093b24a9286bc357e6dd68428dae74115f29b80af9c4efe0b612169f,2,32,2,0
bf14298b928fb85ce86952bfa069c39567b46dea42b0fa1d3258f8ad88ee8c51,3,31,2,0
a0978bf7cba45d7b937b485d6f2a266626e73b26d23b55baf485c49c3dbe427a,2,31,2,0
23d5b0ee4a0e0ef831eee69b4b043494bee679ec1cf6c8af2fafd54d6d5abe5a,1,30,2,1
3a762dca745ade6abab44305631bd66302a7ab1fdae7cc2fd729d15bea6f1432,2,30,2,0
f93dff95778937f5f1efb34993f3dad79ae43e54aa8f47fe23a7d6bb220e1f31,3,30,2,0
b8bf459dc1a1348c338246527aecd0ff86f3c52b1dea37a81542b9c573e9060f,3,29,2,0
95045e0d54faa724f2a022b73c1327b18998434cb6f4975e60a3997a5d9b7721,3,27,2,0
86bd6070a196c6e5960cc0e5879103bb6c37abaa3971d14c2dd8c5fb42d312ff,2,27,2,0
02bc72d86400cceaa949f21700317684212ba47f05b4b70b1a56c9389ebb7857,3,24,2,0
a96a92b6638fab136f6f2d6edeaeed9afdd1d9e4489f1122274632ebe2efad2c,2,23,2,0
dee1d725e176fd20c8d819ea2e61d6dbf50c678ae7961fba69d4d8b849649e19,3,22,2,0
d4b1b07ec1375cc049dc548982aaec7e70b45c57ec82f5ede7a4037fb8e99629,2,21,2,0
1bf6e8c0c73470e9bdfdb9dca15c7242b17f4512c820b3063e3ece6dfacc7c62,3,21,2,0
001ae45450953967b76a190eae4c97411a7f448eb0d304cd4a9c591317ab4812,2,21,2,0
dbde5da7842b1dae03206ad14eafee088a04fdf57578d0fb2743d99a463fc6fa,2,18,2,0
d2472d24067692b1447e8b64bdf9c0f910e71cda2ed76e944575bde5bde8b6d8,3,14,2,0
f59f61932130719ce38416bdd6d3a4b5a664af0f2092f281dea6cb294d4f6a0e,2,11,2,0
275ee75d4e1c29f0c3d25e92c6f94fbc2c44f082b044a13b8a1401dd9a1d38fc,2,2,2,0
54f507e5eff68a434c257e9b9b68b84887f20b8f55935e83cdf026fc6be6f58a,1,97,3,0
87b590109512599582fad8d2ea32eff1921bf4343374c39c93d37c44fc2752df,1,95,3,0
ca819ae67124fff0f8a490a1fa3239b2a9a63cb6b25d1f6d4e5b9cb23c612cc7,1,93,3,0
5f82e0e9084fc344f233853ce347a3417f040c9104070c4a8dd99a790ec263bf,1,91,3,0
95a3bc5cdbbd055b7514186e3a0bb3084ff2b763a343ddc0258acba15126ae3e,1,89,3,0
f1d197705768043f0fa60fe60070f0f8b3f3b1e53c1fb7a5bafb973ac0e825b4,1,89,3,0
d5c283a7517843b5925fb43856010447a55204c0d819d28cc1254379071df93a,1,88,3,0
9c7c0f4b8c4d2912ef1a0343074c81e556aec5f3163f3e449a73228c6ca69fc7,1,88,3,0
08b71f1b74cb0b75d78147f8aec664fdab545e1d4f6f62f637d6fa8bb10fbf8f,1,88,3,0
fae97d0d2e0843fc88bb0500b37427406f6d79c2d36fcff7ecb4e95fb767caf9,1,87,3,0
abfb5552ff85fa89cf6d8c1800fe0587beff7785a9d17faa9c401e78374085c1,1,86,3,0
e731900fc56b5b5950252f8bcc06a7400f9e8d1df6b8c59e4b91a8bb7d3ab7ce,1,86,3,0
e56537bebe9e013db9ae7cd1dc23154960dfaa23aadeff75b25ee8238defef55,2,86,3,0
3bd8afd92f9173fb17a6fdb933f314101ccdf4a43bff090e01f7ac5f5bcc0662,1,85,3,0
dcd76beadf9d7874c8d2d5b21dc30be41800feff19450c6cdc07eb06fd49a3e3,1,85,3,0
918cfe2b55c6d2b2467eda40e6b0233344c02f5e154661228eb809a2f4bd1bd9,1,84,3,0
052bcf0f335f802c37968f0c7910904b507ed02af308f08e0f2a053ebf3df2e5,2,84,3,0
1c7597ceeb66dd7b68d530c1b28ce008000fbff39e7095567f76a708003d64d0,1,83,3,0
8e3a693a12e256a9094585392a3d8bd0c1341978da50cfaac9c5257fbb1db1c9,1,82,3,0
afaac47219c417bcd807d0a2b46c1f197469a650374e6393ca31932599e88558,1,82,3,0
10571ab7c165fff689c1e8cd73fcdfc10431a89daaecbc9e7753200a68e8223e,1,82,3,0
38e184dac9cce3ec581ac4b609cf0b686f9968bbc081e65199c0bee38eb2ea34,1,81,3,0
0ddb3d2c3f427ad907138c97e204dbfb27bd86793e63acdb9e7260bb0a0b1d98,1,80,3,0
4d73cd62ed857219bf391cc595178300ef8c57a59f7400212a3799d5f6a11b8a,2,79,3,0
adc2ab9d875af830dc24b341e7f2cbd6c95b072c15b93a16b434ca5880b3cf2b,1,78,3,0
00b3f1f27c73f96d01f9299c5f8aec79746d7b22cb1d1e9d00588a848d28b02e,1,78,3,0
03f03078edd135a069348ac64843d33c9a99a0d89b3b6e80253e99f73938e12e,1,78,3,0
e2624631c70ae5290482ecccb6b23eec4b2636bb575ac031cd108bb4c68582a2,1,77,3,0
bfafff852260ed13c2862b86d07d33c11c6042adc46a3e4bb5c24196bb55110a,1,77,3,0
6f0da0e66efb7af4c7109160d0fc94d81be2917c091f401918e7c1f4673b2130,1,75,3,0
e56b6471edaa4d1db48ff86fb7288c957649f0376b1b37b2a9d5b3d612462d04,1,74,3,0
3a67316446d1738fe1e602fb187279d326d3042ed37e48945c41aba90d2f452f,1,73,3,0
5bcc455b7c2ec5fbf10717360acb624d170c1ea0c44e8dde9525bd4c5cd8d719,1,73,3,0
69287db7a0af10c0ee43518e761970bc1301146cae06965cb1ed1ad677d3f2db,3,73,3,0
1cce66dfe138fe9e1bb1a6441eccbe81fc7026d634bb515e8ec52b8e1006ba7e,3,73,3,0
360df40ab144b4b7867c8c610081056ded04581b8c9c30fc40f286b6cc63a271,1,72,3,0
eb34b9d5a8bc0ea79f998b359f72e2c469368658b0245773c132a9aaf34ce163,1,71,3,0
879363738fdf01eef72e545ce17970c8b3be51f074a84e92ffc67ba6d3143d83,2,70,3,0
d4e2ff9e3ce14c19737c413f3b7ccf9150b56de869a4c00582591b9929d30908,2,70,3,0
b56952260322509ed74a7a240e993549b6cef59091955cab4237f62f295ffde6,3,70,3,0
aee7c26ef78aa4ea3dba7aa9bad637fd14e14da1ff5c731d2ed2fbeb4e16ceda,2,69,3,0
6d5c63d82b1bf187fa18653fe1b9a9a2ea2e369429b4b278c0ff94bb01929b40,2,69,3,0
4290bfaa6a0dbc42069200e654717bf34ceeb440fa6a53bb3893bfe21e90b12f,3,69,3,0
4c6557fe31f66452a4736172ae834454c7a26e6f51c0e6639181de9473a9b6e3,3,69,3,0
6084bb180437a99a9cfaa208a870ef775192b1bf33d80f7bb65cf19a85e06faf,1,68,3,0
c0677e491c8dd4410f2c510966fffd227aadd94d8547f871b20a6f7b12e1fd4e,3,68,3,1
4cd04201089de1ca39b007578deab105421baaf92a66f8d999c459532933fdfa,1,67,3,0
5e805e0d988cbc1c03d826a9e7b7ea66bfc010258f384d51055e04a4e0c4d22f,2,67,3,0
e170a98d385ee59acdd7cc84b23deee48cb3ff52b0c37d7107ef40416af1c4de,3,67,3,0
86c34dbf4da41e555c4c299423e03c540f382ab6854f18284b555886131e1122,1,66,3,0
3b80c20d7cf98aa6f4059c3e70533ecc60dc1d5c9d210c0240120ca58ea001f1,2,65,3,0
7d06708a27185d4d2f11baeba4766c05c79f1381a1aeec6228c5a2d0fd5426b9,2,65,3,0
c4326ba657d013fe61fa1b5eeb9cec17eb5fabec219f351f30205b46bdf200cd,3,65,3,0
832124bb9facad5ec61b7a15bde08ce5ade601583b0652e9717c744bf674963d,3,65,3,0
501d56313981e4f3c1b0e811d84d95612195a83b994cca00db0f9287c23ed04b,1,64,3,0
b59774242ef2fe68f78c460b3de1a3a7e0c5a199316b790aba692351161d579d,2,64,3,0
861d80ca2f6c63b3cba679a3cefe7699448db5092b3142f53de94497d351cccc,1,63,3,0
38f90870648f97be3cc11c5a4ed139422f0367a4ac796d1191bacba93422fec9,1,63,3,0
711439974f9c5d72ddd74e76f593097a901d0f7943fc67398a8ca46ef1273f33,1,63,3,0
9f8747bf6860ff89f2f81bd88475e76df4279da4d726adf7a599b53707f85e4b,2,63,3,0
f0f9132d7ee12230a40e3d1710bd240f2c37bd85d5fca0b8ee34ed167ec3e402,2,63,3,0
18f649c15e3a1cf9788a9929eba91e28b28cad0e622e98a7d0dcb0a18df4dc0d,3,63,3,0
1012430bdbd7e1e05c5f42f06e97f32f85b03b083a55b64f1b99814b075f9336,1,62,3,0
34e3ecdb3b595f0a94ed8ebde21635c482e5cc5430d5ffdde0039ecc6971015e,1,62,3,0
991c24d1302baa1cc4bb346c63b497a64bb2fd9d578f01a2eb9c877115d8181d,1,61,3,0
745f8d852fc0ec9fb6d65df497f8dd078f199da09af5d7df66fb865148c9620d,1,61,3,0
cae56f9e9968f918064689aab1f2e280bd3fb45e8c31d63e7a726c81fbc4ba96,3,61,3,0
490f42ac7865ab7fb8d04201a93b6e99e4a16856a8bc659dc41629987171f182,3,61,3,0
e34ca587213c5534ee2076be4fbaf219032525f5b6e156e0cda8c0e7b246cdbd,2,60,3,0
e34beed6cf0f84d819bc802e4a20f529a5ac966a64de106ef49d16e07b9076a4,2,60,3,0
46150199a21278f041ff0df7f4c1c51fd45cde14a295b382da62e37a555c9834,3,60,3,0
19b7c4903a3f191f564f8d1dee87a9070d4b3219f30defb09731b04d7ec6cc06,3,58,3,0
d264913aca05ef7d6efb6554aa0e901ae6e44641f2e57dcef82fc554ebfb6bd5,1,57,3,0
ee7952e2e74cfb053e4b8b344263395ffd796932fcf449388c28304cd9581d86,2,57,3,0
deed8a14921124b113cba3db416b63dfce1761051c17b5cc1c2c77dd981583a1,2,57,3,0
510b15af8e2fb2de9248093513c39f24719fa8632e39517a5d3d3a8a455c3030,3,57,3,0
835f0fc4bc83172ec70e5711e19339de8e556d024d012dd328ef9081cdc80d27,1,56,3,0
c17ed3b3b078542469e58ba3c4bae3ef54b54a4175cd06ba99145f8b62395cca,3,56,3,0
1a392234917ab2f27f678a4a11607bd0ac817dc0f4838c71acea7aab0752af3e,3,56,3,0
1c3ec74c6bee2c00894060d1f791b5d54e3342c6c937d1d3d54057b363f5a36a,2,55,3,0
d8029d7fb68511c15a618ddc1d32d9f984560876d42d571e9d45a02cd7d9c4c1,2,55,3,0
d97d1a375e67f0363ce7f10168989dd34910e30432a53beb3944a2b39bcb26d4,2,55,3,0
283c6dcd909e106ab496bfaed7ec25633f4b35815eefe1a1d626bf98b4b196a9,3,55,3,0
c2819473f9a804b13e87264ecf25c63b6b0633ae01df5489469bc53c33127cc1,3,55,3,0
5dd4c9e87c5b8839c0055314a37a454b3da8573bf235d5aab2f6a2b1c729788c,3,54,3,0
8feead63e0aa25032000a58f5851f81058e00129f1afa3dddec8eeb26027bbca,1,53,3,0
3d4bab5f5da29ab16257aa520ec5bc156371fa1d2507879fa477992e8ae0a38b,2,53,3,0
1bfe607f716f4961f12ba535e1860269932672653102ac329fc2736a32caf591,3,53,3,1
b2ecb5fee1de79a563abcf83f8532025c77f564cc0229a76cac4c3b7eaf9dfa1,1,52,3,0
72d93cbecbeaf8f1bfa84f928f50bca13e5f58be9fb0387e8e7beb327df72b8a,1,52,3,0
bea38b6e0e6b8091c77d05da0843939aefc3cbfa4e8261add5e6e41c0853fee3,1,52,3,0
127e73a7c7294a6c01c875fa7a52de9a57d95793ea24e2efab14f2d1c1758d9c,2,52,3,0
af560dc25da70fa3b420d37b48e9db9709e780364dab3c823b1e68c8823b9cad,2,52,3,0
dbdd30a069a6995c8389c7bfcefe2f70098d8fc0ec2e7de8a355fcf3bb98a844,3,52,3,0
a94c1af760776dade126266aba966894605b8ee22b16855c8f4996cb7e40e478,3,52,3,0
6a1e7c07b838875f0b9758400318c9ebddff2b3e81891f71e55959e5d359259a,3,52,3,0
4e1c488d88068da2107430ea1779fe7c97bd952b27d4e6552eac5861366013f5,1,51,3,0
1ead0462cfbecd6600e11035d1cf23c57105650c7f9bb3b601364785d808af4b,2,51,3,0
782c519a365d40edd27532d59b9f36bf56faa33fb6ac653c8e9ed86e43154e66,3,51,3,0
e5678ae1fb32dac7304863f88dba0bb99b4ab33b77dab3db7b4daa5b5721e9bd,3,51,3,0
84431449c6bd52248e82d2d8d996ef9257c127c1a2ee0982ff428baeef981952,2,50,3,0
cbfafcfb856063b9d19198e79f68249066f5dd861f5301e252fce3612296965f,2,50,3,0
ec003d02dd984491474bb27222baffb3ea8b74d2e4e39713e9889b30775cdd3b,3,50,3,0
83abe3f721f682f148956bf255efe0d80b72a6fd50209bbd2767edf47897e71d,3,50,3,0
ba298de9716d560a14f40fa78884421f57b057424e7a37092c5d88ed72f8f30a,1,49,3,0
06b48441a85c0781c78e08d98654a3dcc7fcfff87bbb8bbe126c2e5e28406b31,2,49,3,0
0fee74b6ece07f245da6091ee657521992c1c05b92f6f4c24caa5cd58e5687b4,2,49,3,0
